原页码,菌株名称,JCM编号,BacDive链接,WGS_ID,WGS_状态,WGS_文件,16S_ID,16S_状态,16S_文件
1468,Lactobacillus JCM 1555,1555,https://bacdive.dsmz.de/strain/137173,N/A,N/A,,AB680137,成功,Lactobacillus JCM 1555_16S_AB680137.fasta
1468,Weissella confusa JCM 1562,1562,https://bacdive.dsmz.de/strain/138177,GCA_016466635,成功,Weissella confusa JCM 1562_WGS_GCA_016466635.fasta,LC260020,成功,Weissella confusa JCM 1562_16S_LC260020.fasta
1468,Lacticaseibacillus rhamnosus JCM 1563,1563,https://bacdive.dsmz.de/strain/161612,N/A,N/A,,AB289280,成功,Lacticaseibacillus rhamnosus JCM 1563_16S_AB289280.fasta
1468,Leuconostoc mesenteroides mesenteroides JCM 1564,1564,https://bacdive.dsmz.de/strain/137315,N/A,N/A,,AB596937,成功,Leuconostoc mesenteroides mesenteroides JCM 1564_16S_AB596937.fasta
1468,Eurotium amstelodami JCM 1565,1565,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus appendiculatus JCM 1566,1566,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus chevalieri JCM 1568,1568,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus cristatus JCM 1569,1569,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus brunneus JCM 1570,1570,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus halophilicus JCM 1571,1571,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus montevidensis JCM 1572,1572,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus leucocarpus JCM 1574,1574,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus glaucus JCM 1575,1575,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus brunneus JCM 1576,1576,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus montevidensis JCM 1577,1577,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus niveoglaucus JCM 1578,1578,N/A,N/A,N/A,,N/A,N/A,
1468,Aspergillus pseudoglaucus JCM 1579,1579,N/A,N/A,N/A,,N/A,N/A,
1469,Eurotium repens JCM 1580,1580,N/A,N/A,N/A,,N/A,N/A,
1469,Aspergillus intermedius JCM 1581,1581,N/A,N/A,N/A,,N/A,N/A,
1469,Eurotium umbrosum JCM 1582,1582,N/A,N/A,N/A,,N/A,N/A,
1469,Aspergillus xerophilus JCM 1583,1583,N/A,N/A,N/A,,N/A,N/A,
1469,Candida boleticola JCM 1584,1584,N/A,N/A,N/A,,N/A,N/A,
1469,Candida boleticola JCM 1585,1585,N/A,N/A,N/A,,N/A,N/A,
1469,Candida boleticola JCM 1586,1586,N/A,N/A,N/A,,N/A,N/A,
1469,Candida quercuum JCM 1587,1587,N/A,N/A,N/A,,N/A,N/A,
1469,Candida aaseri JCM 1588,1588,N/A,N/A,N/A,,N/A,N/A,
1469,Candida fragicola JCM 1589,1589,N/A,N/A,N/A,,N/A,N/A,
1469,Candida glaebosa JCM 1590,1590,N/A,N/A,N/A,,N/A,N/A,
1469,Hyphopichia homilentoma JCM 1591,1591,N/A,N/A,N/A,,N/A,N/A,
1469,Candida pseudointermedia JCM 1592,1592,N/A,N/A,N/A,,N/A,N/A,
1469,Candida rugopelliculosa JCM 1593,1593,N/A,N/A,N/A,,N/A,N/A,
1469,Candida sorboxylosa JCM 1594,1594,N/A,N/A,N/A,,N/A,N/A,
1469,Candida sake JCM 1595,1595,N/A,N/A,N/A,,N/A,N/A,
1469,Mrakia frigida JCM 1596,1596,N/A,N/A,N/A,,N/A,N/A,
1469,Yunzhangia auriculariae JCM 1597,1597,N/A,N/A,N/A,,N/A,N/A,
1469,Candida musae JCM 1598,1598,N/A,N/A,N/A,,N/A,N/A,
1469,Apiotrichum brassicae JCM 1599,1599,N/A,N/A,N/A,,N/A,N/A,
1470,Candida viswanathii JCM 1601,1601,N/A,N/A,N/A,,N/A,N/A,
1470,Sterigmatomyces elviae JCM 1602,1602,N/A,N/A,N/A,,N/A,N/A,
1470,Diutina catenulata JCM 1604,1604,N/A,N/A,N/A,,N/A,N/A,
1470,Cutaneotrichosporon curvatus JCM 1605,1605,N/A,N/A,N/A,,N/A,N/A,
1470,Meyerozyma guilliermondii JCM 1606,1606,N/A,N/A,N/A,,N/A,N/A,
1470,Candida intermedia JCM 1607,1607,N/A,N/A,N/A,,N/A,N/A,
1470,Issatchenkia orientalis JCM 1608,1608,N/A,N/A,N/A,,N/A,N/A,
1470,Clavispora JCM 1610,1610,N/A,N/A,N/A,,N/A,N/A,
1470,Candida mogii JCM 1611,1611,N/A,N/A,N/A,,N/A,N/A,
1470,Candida parapsilosis JCM 1612,1612,N/A,N/A,N/A,,N/A,N/A,
1470,Candida melibiosica JCM 1613,1613,N/A,N/A,N/A,,N/A,N/A,
1470,Kluyveromyces marxianus JCM 1614,1614,N/A,N/A,N/A,,N/A,N/A,
1470,Candida glaebosa JCM 1616,1616,N/A,N/A,N/A,,N/A,N/A,
1470,Candida parapsilosis JCM 1618,1618,N/A,N/A,N/A,,N/A,N/A,
1470,Diutina rugosa JCM 1619,1619,N/A,N/A,N/A,,N/A,N/A,
1470,Candida oleophila JCM 1620,1620,N/A,N/A,N/A,,N/A,N/A,
1470,Candida albicans JCM 1621,1621,N/A,N/A,N/A,,N/A,N/A,
1470,Candida tropicalis JCM 1622,1622,N/A,N/A,N/A,,N/A,N/A,
1470,Candida tropicalis JCM 1623,1623,N/A,N/A,N/A,,N/A,N/A,
1470,Cyberlindnera jadinii JCM 1624,1624,N/A,N/A,N/A,,N/A,N/A,
1471,Issatchenkia orientalis JCM 1625,1625,N/A,N/A,N/A,,N/A,N/A,
1471,Wickerhamomyces anomalus JCM 1626,1626,N/A,N/A,N/A,,N/A,N/A,
1471,Candida zeylanoides JCM 1627,1627,N/A,N/A,N/A,,N/A,N/A,
1471,Schwanniomyces polymorphu polymorphus JCM 1628,1628,N/A,N/A,N/A,,N/A,N/A,
1471,Kluyveromyces marxianus JCM 1630,1630,N/A,N/A,N/A,,N/A,N/A,
1471,Metschnikowia pulcherrima JCM 1631,1631,N/A,N/A,N/A,,N/A,N/A,
1471,Millerozyma farinosa JCM 1634,1634,N/A,N/A,N/A,,N/A,N/A,
1471,Pichia manshurica JCM 1636,1636,N/A,N/A,N/A,,N/A,N/A,
1471,Candida tsuchiyae JCM 1638,1638,N/A,N/A,N/A,,N/A,N/A,
1471,Candida tsuchiyae JCM 1639,1639,N/A,N/A,N/A,,N/A,N/A,
1471,Candida fukazawae JCM 1641,1641,N/A,N/A,N/A,,N/A,N/A,
1471,Candida sojae JCM 1644,1644,N/A,N/A,N/A,,N/A,N/A,
1471,Candida sojae JCM 1645,1645,N/A,N/A,N/A,,N/A,N/A,
1471,Suhomyces tanzawaensis JCM 1648,1648,N/A,N/A,N/A,,N/A,N/A,
1471,Providencia stuartii JCM 1674,1674,https://bacdive.dsmz.de/strain/161868,N/A,N/A,,LC060914,成功,Providencia stuartii JCM 1674_16S_LC060914.fasta
1471,Yersinia JCM 1678,1678,https://bacdive.dsmz.de/strain/161869,N/A,N/A,,LC060915,成功,Yersinia JCM 1678_16S_LC060915.fasta
1471,Kluyvera ascorbata JCM 1681,1681,https://bacdive.dsmz.de/strain/161872,N/A,N/A,,LC060916,成功,Kluyvera ascorbata JCM 1681_16S_LC060916.fasta
1471,Kluyvera cryocrescens JCM 1682,1682,https://bacdive.dsmz.de/strain/161875,N/A,N/A,,LC060917,成功,Kluyvera cryocrescens JCM 1682_16S_LC060917.fasta
1471,Tatumella ptyseos JCM 1686,1686,https://bacdive.dsmz.de/strain/161886,N/A,N/A,,LC060918,成功,Tatumella ptyseos JCM 1686_16S_LC060918.fasta
1471,Candida aaseri JCM 1689,1689,N/A,N/A,N/A,,N/A,N/A,
1472,Wickerhamiella azyma JCM 1691,1691,N/A,N/A,N/A,,N/A,N/A,
1472,Candida chilensis JCM 1693,1693,N/A,N/A,N/A,,N/A,N/A,
1472,Yarrowia deformans JCM 1694,1694,N/A,N/A,N/A,,N/A,N/A,
1472,Colacogloea diffluens JCM 1695,1695,N/A,N/A,N/A,,N/A,N/A,
1472,Colacogloea foliorum JCM 1696,1696,N/A,N/A,N/A,,N/A,N/A,
1472,Leucosporidiella muscorum JCM 1697,1697,N/A,N/A,N/A,,N/A,N/A,
1472,Zygoascus meyerae JCM 1698,1698,N/A,N/A,N/A,,N/A,N/A,
1472,Pichia nakasei JCM 1699,1699,N/A,N/A,N/A,,N/A,N/A,
1472,Saccharomycopsis crataegensis JCM 1700,1700,N/A,N/A,N/A,,N/A,N/A,
1472,Saccharomycopsis crataegensis JCM 1701,1701,N/A,N/A,N/A,,N/A,N/A,
1472,Cyberlindnera amylophila JCM 1702,1702,N/A,N/A,N/A,,N/A,N/A,
1472,Cyberlindnera mississippiensis JCM 1703,1703,N/A,N/A,N/A,,N/A,N/A,
1472,Cyberlindnera mississippiensis JCM 1704,1704,N/A,N/A,N/A,,N/A,N/A,
1472,Cyberlindnera mississippiensis JCM 1705,1705,N/A,N/A,N/A,,N/A,N/A,
1472,Saturnispora besseyi JCM 1706,1706,N/A,N/A,N/A,,N/A,N/A,
1472,Priceomyces melissophilus JCM 1707,1707,N/A,N/A,N/A,,N/A,N/A,
1472,Priceomyces melissophilus JCM 1708,1708,N/A,N/A,N/A,,N/A,N/A,
1472,Pichia terricola JCM 1709,1709,N/A,N/A,N/A,,N/A,N/A,
1472,Pichia occidentalis JCM 1711,1711,N/A,N/A,N/A,,N/A,N/A,
1472,Issatchenkia orientalis JCM 1712,1712,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus giganteus JCM 1719,1719,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus longivesica JCM 1720,1720,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus bisporus JCM 1721,1721,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus cervinus JCM 1722,1722,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus kanagawaensis JCM 1723,1723,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus parvulus JCM 1724,1724,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus conicus JCM 1725,1725,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus gracilis JCM 1726,1726,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus restrictus JCM 1727,1727,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus montevidensis JCM 1728,1728,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus proliferans JCM 1729,1729,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus nutans JCM 1730,1730,N/A,N/A,N/A,,N/A,N/A,
1473,Sphingobacterium spiritivorum JCM 1732,1732,https://bacdive.dsmz.de/strain/162007,GCA_900457365,成功,Sphingobacterium spiritivorum JCM 1732_WGS_GCA_900457365.fasta,LC060920,成功,Sphingobacterium spiritivorum JCM 1732_16S_LC060920.fasta
1473,Sphingobacterium spiritivorum JCM 1733,1733,https://bacdive.dsmz.de/strain/162008,N/A,N/A,,LC060921,成功,Sphingobacterium spiritivorum JCM 1733_16S_LC060921.fasta
1473,Aspergillus brevipes JCM 1734,1734,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus duricaulis JCM 1735,1735,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus viridinutans JCM 1736,1736,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus unilateralis JCM 1737,1737,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus fumigatus JCM 1738,1738,N/A,N/A,N/A,,N/A,N/A,
1473,Aspergillus fumigatus JCM 1739,1739,N/A,N/A,N/A,,N/A,N/A,
1474,Neosartorya fischeri glabra JCM 1741,1741,N/A,N/A,N/A,,N/A,N/A,
1474,Holtermannia corniformis JCM 1743,1743,N/A,N/A,N/A,,N/A,N/A,
1474,Holtermannia corniformis JCM 1744,1744,N/A,N/A,N/A,,N/A,N/A,
1474,Holtermannia corniformis JCM 1745,1745,N/A,N/A,N/A,,N/A,N/A,
1474,Holtermannia corniformis JCM 1746,1746,N/A,N/A,N/A,,N/A,N/A,
1474,Galactomyces candidus JCM 1747,1747,N/A,N/A,N/A,,N/A,N/A,
1474,Galactomyces candidus JCM 1748,1748,N/A,N/A,N/A,,N/A,N/A,
1474,Geotrichum fragrans JCM 1749,1749,N/A,N/A,N/A,,N/A,N/A,
1474,Geotrichum rectangulatum JCM 1750,1750,N/A,N/A,N/A,,N/A,N/A,
1474,Exophiala alcalophila JCM 1751,1751,N/A,N/A,N/A,,N/A,N/A,
1474,Exophiala alcalophila JCM 1752,1752,N/A,N/A,N/A,,N/A,N/A,
1474,Hiogispora japonica JCM 1753,1753,N/A,N/A,N/A,,N/A,N/A,
1474,Hiogispora japonica JCM 1754,1754,N/A,N/A,N/A,,N/A,N/A,
1474,Hiogispora japonica JCM 1755,1755,N/A,N/A,N/A,,N/A,N/A,
1474,Hiogispora japonica JCM 1756,1756,N/A,N/A,N/A,,N/A,N/A,
1474,Ustilago nuda JCM 1757,1757,N/A,N/A,N/A,,N/A,N/A,
1474,Ustilago crus-galli JCM 1758,1758,N/A,N/A,N/A,,N/A,N/A,
1474,Ustilago hordei JCM 1759,1759,N/A,N/A,N/A,,N/A,N/A,
1474,Ustilago cynodontis JCM 1760,1760,N/A,N/A,N/A,,N/A,N/A,
1474,Tilletia caries JCM 1761,1761,N/A,N/A,N/A,,N/A,N/A,
1475,Ustilago coicis JCM 1762,1762,N/A,N/A,N/A,,N/A,N/A,
1475,Ustilago syntherismae JCM 1763,1763,N/A,N/A,N/A,,N/A,N/A,
1475,Sorosporium formosanum JCM 1764,1764,N/A,N/A,N/A,,N/A,N/A,
1475,Mrakia aquatica JCM 1775,1775,N/A,N/A,N/A,,N/A,N/A,
1475,Candida ethanolica JCM 1776,1776,N/A,N/A,N/A,,N/A,N/A,
1475,Candida ethanolica JCM 1777,1777,N/A,N/A,N/A,,N/A,N/A,
1475,Candida schatavii JCM 1778,1778,N/A,N/A,N/A,,N/A,N/A,
1475,Teunomyces kruisii JCM 1779,1779,N/A,N/A,N/A,,N/A,N/A,
1475,Candida ethanolica JCM 1780,1780,N/A,N/A,N/A,,N/A,N/A,
1475,Lodderomyces elongisporus JCM 1781,1781,N/A,N/A,N/A,,N/A,N/A,
1475,Lodderomyces elongisporus JCM 1782,1782,N/A,N/A,N/A,,N/A,N/A,
1475,Lodderomyces elongisporus JCM 1783,1783,N/A,N/A,N/A,,N/A,N/A,
1475,Candida orthopsilosis JCM 1784,1784,N/A,N/A,N/A,,N/A,N/A,
1475,Diutina rugosa JCM 1786,1786,N/A,N/A,N/A,,N/A,N/A,
1475,Diutina rugosa JCM 1787,1787,N/A,N/A,N/A,,N/A,N/A,
1475,Candida milleri JCM 1788,1788,N/A,N/A,N/A,,N/A,N/A,
1475,Kazachstania exigua JCM 1789,1789,N/A,N/A,N/A,,N/A,N/A,
1475,Kazachstania exigua JCM 1790,1790,N/A,N/A,N/A,,N/A,N/A,
1475,Kurtzmaniella fragi JCM 1791,1791,N/A,N/A,N/A,,N/A,N/A,
1475,Candida oleophila JCM 1792,1792,N/A,N/A,N/A,,N/A,N/A,
1476,Saturnispora saitoi JCM 1793,1793,N/A,N/A,N/A,,N/A,N/A,
1476,Saturnispora saitoi JCM 1794,1794,N/A,N/A,N/A,,N/A,N/A,
1476,Saturnispora dispora JCM 1795,1795,N/A,N/A,N/A,,N/A,N/A,
1476,Ambrosiozyma oregonensis JCM 1796,1796,N/A,N/A,N/A,,N/A,N/A,
1476,Ambrosiozyma oregonensis JCM 1797,1797,N/A,N/A,N/A,,N/A,N/A,
1476,Metschnikowia lunata JCM 1798,1798,N/A,N/A,N/A,,N/A,N/A,
1476,Zygotorulaspora mrakii JCM 1800,1800,N/A,N/A,N/A,,N/A,N/A,
1476,Schizosaccharomyces octosporus JCM 1801,1801,N/A,N/A,N/A,,N/A,N/A,
1476,Candida santamariae JCM 1802,1802,N/A,N/A,N/A,,N/A,N/A,
1476,Candida dendronema JCM 1803,1803,N/A,N/A,N/A,,N/A,N/A,
1476,Candida silvanorum JCM 1804,1804,N/A,N/A,N/A,,N/A,N/A,
1476,Trigonosporomyces hylophilus JCM 1805,1805,N/A,N/A,N/A,,N/A,N/A,
1476,Starmerella JCM 1806,1806,N/A,N/A,N/A,,N/A,N/A,
1476,Pichia kluyveri JCM 1807,1807,N/A,N/A,N/A,,N/A,N/A,
1476,Trichosporon inkin JCM 1808,1808,N/A,N/A,N/A,,N/A,N/A,
1476,Trichosporon asahii JCM 1809,1809,N/A,N/A,N/A,,N/A,N/A,
1476,Trichosporon asahii JCM 1810,1810,N/A,N/A,N/A,,N/A,N/A,
1476,Candida oregonensis JCM 1811,1811,N/A,N/A,N/A,,N/A,N/A,
1476,Trigonopsis vinaria JCM 1813,1813,N/A,N/A,N/A,,N/A,N/A,
1476,Clavispora lusitaniae JCM 1814,1814,N/A,N/A,N/A,,N/A,N/A,
1477,Yamadazyma tenuis JCM 1815,1815,N/A,N/A,N/A,,N/A,N/A,
1477,Candida santamariae JCM 1816,1816,N/A,N/A,N/A,,N/A,N/A,
1477,Saccharomyces cerevisiae JCM 1817,1817,N/A,N/A,N/A,,N/A,N/A,
1477,Saccharomyces cerevisiae JCM 1818,1818,N/A,N/A,N/A,,N/A,N/A,
1477,Saccharomyces cerevisiae JCM 1819,1819,N/A,N/A,N/A,,N/A,N/A,
1477,Pichia fermentans JCM 1824,1824,N/A,N/A,N/A,,N/A,N/A,
1477,Sporobolomyces phaffii JCM 1825,1825,N/A,N/A,N/A,,N/A,N/A,
1477,Cyberlindnera saturnus JCM 1826,1826,N/A,N/A,N/A,,N/A,N/A,
1477,Candida sonorensis JCM 1827,1827,N/A,N/A,N/A,,N/A,N/A,
1477,Pichia exigua JCM 1829,1829,N/A,N/A,N/A,,N/A,N/A,
1477,Pichia cactophila JCM 1830,1830,N/A,N/A,N/A,,N/A,N/A,
1477,Starmera amethionina JCM 1831,1831,N/A,N/A,N/A,,N/A,N/A,
1477,Starmera pachycereana JCM 1832,1832,N/A,N/A,N/A,,N/A,N/A,
1477,Pichia heedii JCM 1833,1833,N/A,N/A,N/A,,N/A,N/A,
1477,Myxozyma mucilagina JCM 1834,1834,N/A,N/A,N/A,,N/A,N/A,
1477,Yamadazyma mexicana JCM 1835,1835,N/A,N/A,N/A,,N/A,N/A,
1477,Phaffomyces opuntiae JCM 1836,1836,N/A,N/A,N/A,,N/A,N/A,
1477,Phaffomyces thermotolerans JCM 1837,1837,N/A,N/A,N/A,,N/A,N/A,
1477,Sporobolomyces johnsonii JCM 1840,1840,N/A,N/A,N/A,,N/A,N/A,
1477,Sporidiobolus salmonicolor JCM 1841,1841,N/A,N/A,N/A,,N/A,N/A,
1478,Candida milleri JCM 1842,1842,N/A,N/A,N/A,,N/A,N/A,
1478,Ambrosiozyma platypodis JCM 1843,1843,N/A,N/A,N/A,,N/A,N/A,
1478,Metschnikowia torresii JCM 1845,1845,N/A,N/A,N/A,,N/A,N/A,
1478,Schizosaccharomyces pombe JCM 1846,1846,N/A,N/A,N/A,,N/A,N/A,
1478,Pichia fermentans JCM 1847,1847,N/A,N/A,N/A,,N/A,N/A,
1478,Saturnispora diversa JCM 1848,1848,N/A,N/A,N/A,,N/A,N/A,
1478,Pichia occidentalis JCM 1849,1849,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus athecius JCM 1850,1850,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus caesiellus JCM 1852,1852,N/A,N/A,N/A,,N/A,N/A,
1478,Neosartorya aurata JCM 1853,1853,N/A,N/A,N/A,,N/A,N/A,
1478,Neosartorya aureola JCM 1854,1854,N/A,N/A,N/A,,N/A,N/A,
1478,Neosartorya quadricincta JCM 1855,1855,N/A,N/A,N/A,,N/A,N/A,
1478,Neosartorya stramenia JCM 1856,1856,N/A,N/A,N/A,,N/A,N/A,
1478,Neosartorya fischeri spinosa JCM 1857,1857,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus clavatonanicus JCM 1858,1858,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus carbonarius JCM 1859,1859,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus ellipticus JCM 1860,1860,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus helicothrix JCM 1861,1861,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus heteromorphus JCM 1862,1862,N/A,N/A,N/A,,N/A,N/A,
1478,Aspergillus niger intermedius JCM 1863,1863,N/A,N/A,N/A,,N/A,N/A,
1479,Aspergillus niger JCM 1864,1864,N/A,N/A,N/A,,N/A,N/A,
1479,Aspergillus hennebergii JCM 1865,1865,N/A,N/A,N/A,,N/A,N/A,
1479,Aspergillus ficuum JCM 1866,1866,N/A,N/A,N/A,,N/A,N/A,
1479,Aspergillus subalbidus JCM 1867,1867,N/A,N/A,N/A,,N/A,N/A,
1479,Camarops petersii JCM 1868,1868,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea nigricans JCM 1869,1869,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea nigricans JCM 1870,1870,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea muroiana JCM 1871,1871,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea muroiana JCM 1872,1872,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea nigricans JCM 1873,1873,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea nigricans JCM 1874,1874,N/A,N/A,N/A,,N/A,N/A,
1479,Trichoderma stramineum JCM 1875,1875,N/A,N/A,N/A,,N/A,N/A,
1479,Trichoderma harzianum JCM 1876,1876,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea muroiana JCM 1877,1877,N/A,N/A,N/A,,N/A,N/A,
1479,Hypocrea nigricans JCM 1878,1878,N/A,N/A,N/A,,N/A,N/A,
1479,Shiraia bambusicola JCM 1879,1879,N/A,N/A,N/A,,N/A,N/A,
1479,Phaeocreopsis hypoxyloides JCM 1880,1880,N/A,N/A,N/A,,N/A,N/A,
1479,Phaeocreopsis hypoxyloides JCM 1881,1881,N/A,N/A,N/A,,N/A,N/A,
1479,Phaeocreopsis hypoxyloides JCM 1882,1882,N/A,N/A,N/A,,N/A,N/A,
1479,Trichoderma longibrachiatum JCM 1883,1883,N/A,N/A,N/A,,N/A,N/A,
1480,Trichoderma saturnisporum JCM 1884,1884,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma quadrifidum JCM 1887,1887,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma quadrifidum JCM 1888,1888,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma simii JCM 1889,1889,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma simii JCM 1890,1890,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma vanbreuseghemii JCM 1891,1891,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma vanbreuseghemii JCM 1892,1892,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma borellii JCM 1895,1895,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma borellii JCM 1896,1896,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma cajetanum JCM 1897,1897,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma cajetanum JCM 1898,1898,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma fulvum JCM 1899,1899,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma fulvum JCM 1900,1900,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma grubyi JCM 1901,1901,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma grubyi JCM 1902,1902,N/A,N/A,N/A,,N/A,N/A,
1480,Nannizzia gypsea JCM 1903,1903,N/A,N/A,N/A,,N/A,N/A,
1480,Nannizzia gypsea JCM 1904,1904,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma incurvatum JCM 1905,1905,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma incurvatum JCM 1906,1906,N/A,N/A,N/A,,N/A,N/A,
1480,Arthroderma obtusum JCM 1907,1907,N/A,N/A,N/A,,N/A,N/A,
1481,Arthroderma obtusum JCM 1908,1908,N/A,N/A,N/A,,N/A,N/A,
1481,Microsporum canis JCM 1909,1909,N/A,N/A,N/A,,N/A,N/A,
1481,Microsporum canis JCM 1910,1910,N/A,N/A,N/A,,N/A,N/A,
1481,Nannizzia persicolor JCM 1911,1911,N/A,N/A,N/A,,N/A,N/A,
1481,Nannizzia persicolor JCM 1912,1912,N/A,N/A,N/A,,N/A,N/A,
1481,Paraphyton cookei JCM 1913,1913,N/A,N/A,N/A,,N/A,N/A,
1481,Paraphyton cookei JCM 1914,1914,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus candidus JCM 1915,1915,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus clavatus JCM 1916,1916,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus fumigatus JCM 1917,1917,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus fumigatus JCM 1918,1918,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus fumigatus JCM 1919,1919,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus iizukae JCM 1920,1920,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus kambarensis JCM 1921,1921,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus neoniger JCM 1922,1922,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus neoniger JCM 1923,1923,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus niger JCM 1924,1924,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus niger JCM 1925,1925,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus niger JCM 1926,1926,N/A,N/A,N/A,,N/A,N/A,
1481,Aspergillus niger JCM 1927,1927,N/A,N/A,N/A,,N/A,N/A,
1482,Aspergillus ustus JCM 1928,1928,N/A,N/A,N/A,,N/A,N/A,
1482,Aspergillus wentii JCM 1929,1929,N/A,N/A,N/A,,N/A,N/A,
1482,Mammaria echinobotryoides JCM 1930,1930,N/A,N/A,N/A,,N/A,N/A,
1482,Mammaria echinobotryoides JCM 1931,1931,N/A,N/A,N/A,,N/A,N/A,
1482,Mammaria echinobotryoides JCM 1932,1932,N/A,N/A,N/A,,N/A,N/A,
1482,Chalara thielavioides JCM 1933,1933,N/A,N/A,N/A,,N/A,N/A,
1482,Chalara thielavioides JCM 1934,1934,N/A,N/A,N/A,,N/A,N/A,
1482,Chalara thielavioides JCM 1935,1935,N/A,N/A,N/A,,N/A,N/A,
1482,Chalara thielavioides JCM 1936,1936,N/A,N/A,N/A,,N/A,N/A,
1482,Wardomyces simplex JCM 1937,1937,N/A,N/A,N/A,,N/A,N/A,
1482,Wardomyces anomalus JCM 1938,1938,N/A,N/A,N/A,,N/A,N/A,
1482,Wardomyces pulvinatus JCM 1939,1939,N/A,N/A,N/A,,N/A,N/A,
1482,Ulocladium consortiale JCM 1940,1940,N/A,N/A,N/A,,N/A,N/A,
1482,Ulocladium consortiale JCM 1941,1941,N/A,N/A,N/A,,N/A,N/A,
1482,Galactomyces citri-aurantii JCM 1942,1942,N/A,N/A,N/A,,N/A,N/A,
1482,Dipodascus reessii JCM 1943,1943,N/A,N/A,N/A,,N/A,N/A,
1482,Galactomyces reessii JCM 1944,1944,N/A,N/A,N/A,,N/A,N/A,
1482,Dipodascus JCM 1945,1945,N/A,N/A,N/A,,N/A,N/A,
1482,Neosartorya fennelliae JCM 1946,1946,N/A,N/A,N/A,,N/A,N/A,
